Building No,Floor,Unit No,Bedrooms No,Listed Price,Actual Rent,Year,Month,Day,Rented(Y or N)
4,9,902,3,3870,3640,2025,01,01,Y
4,9,902,3,3900,3710,2025,02,01,Y
4,9,902,3,3880,3710,2025,03,01,Y
4,9,902,3,3960,3750,2025,04,01,Y
4,9,902,3,3780,3720,2025,05,01,Y
4,9,902,3,4060,3780,2025,06,01,Y
4,9,902,3,3980,3770,2025,07,01,Y
4,9,902,3,4090,3820,2025,08,01,Y
4,9,902,3,3940,3780,2025,09,01,Y
4,9,902,3,3980,3720,2025,10,01,Y
4,9,902,3,4030,3750,2025,11,01,Y
4,9,902,3,3770,3690,2025,12,01,Y
4,9,902,3,3880,3800,2026,01,01,Y
4,9,902,3,3970,3790,2026,02,01,Y
4,9,902,3,4040,3850,2026,03,01,Y
4,9,902,3,4090,3860,2026,04,01,Y
4,9,902,3,4150,3900,2026,05,01,Y
4,9,902,3,4040,3910,2026,06,01,Y
4,9,902,3,4160,3910,2026,07,01,Y
4,9,902,3,4210,3970,2026,08,01,Y
4,9,902,3,4090,3960,2026,09,01,Y
4,9,902,3,4130,3890,2026,10,01,Y
4,9,902,3,4060,0,2026,11,01,N
4,9,902,3,4080,3800,2026,12,01,Y
4,10,1001,1,2260,2210,2024,01,01,Y
4,10,1001,1,2300,2220,2024,02,01,Y
4,10,1001,1,2340,2190,2024,03,01,Y
4,10,1001,1,2310,2240,2024,04,01,Y
4,10,1001,1,2410,0,2024,05,01,N
4,10,1001,1,2390,2290,2024,06,01,Y
4,10,1001,1,2450,2330,2024,07,01,Y
4,10,1001,1,2470,2310,2024,08,01,Y
4,10,1001,1,2420,2270,2024,09,01,Y
4,10,1001,1,2370,2300,2024,10,01,Y
4,10,1001,1,2260,2200,2024,11,01,Y
4,10,1001,1,2320,2170,2024,12,01,Y
4,10,1001,1,2340,2300,2025,01,01,Y
4,10,1001,1,2480,2320,2025,02,01,Y
4,10,1001,1,2340,0,2025,03,01,N
4,10,1001,1,2370,2330,2025,04,01,Y
4,10,1001,1,2400,2350,2025,05,01,Y
4,10,1001,1,2440,2400,2025,06,01,Y
4,10,1001,1,2540,2420,2025,07,01,Y
4,10,1001,1,2510,2440,2025,08,01,Y
4,10,1001,1,2510,2370,2025,09,01,Y
4,10,1001,1,2410,2370,2025,10,01,Y
4,10,1001,1,2460,2330,2025,11,01,Y
4,10,1001,1,2350,2280,2025,12,01,Y
4,10,1001,1,2410,2340,2026,01,01,Y
4,10,1001,1,2550,2390,2026,02,01,Y
4,10,1001,1,2500,2410,2026,03,01,Y
4,10,1001,1,2520,2460,2026,04,01,Y
4,10,1001,1,2490,2420,2026,05,01,Y
4,10,1001,1,2550,2480,2026,06,01,Y
4,10,1001,1,2530,0,2026,07,01,N
4,10,1001,1,2610,2530,2026,08,01,Y
4,10,1001,1,2570,2450,2026,09,01,Y
4,10,1001,1,2620,2440,2026,10,01,Y
4,10,1001,1,2490,2450,2026,11,01,Y
4,10,1001,1,2480,2400,2026,12,01,Y
4,10,1002,3,3580,3480,2024,01,01,Y
4,10,1002,3,3580,3490,2024,02,01,Y
4,10,1002,3,3780,3520,2024,03,01,Y
4,10,1002,3,3710,3540,2024,04,01,Y
4,10,1002,3,3780,0,2024,05,01,N
4,10,1002,3,3820,3600,2024,06,01,Y
4,10,1002,3,3880,3650,2024,07,01,Y
4,10,1002,3,3870,3620,2024,08,01,Y
4,10,1002,3,3780,3640,2024,09,01,Y
4,10,1002,3,3710,3570,2024,10,01,Y
4,10,1002,3,3630,3550,2024,11,01,Y
4,10,1002,3,3590,0,2024,12,01,N
4,10,1002,3,3960,3690,2025,01,01,Y
4,10,1002,3,3820,0,2025,02,01,N
4,10,1002,3,3900,3680,2025,03,01,Y
4,10,1002,3,3820,3750,2025,04,01,Y
4,10,1002,3,3980,3780,2025,05,01,Y
4,10,1002,3,3920,3800,2025,06,01,Y
4,10,1002,3,3920,3770,2025,07,01,Y
4,10,1002,3,3910,3770,2025,08,01,Y
4,10,1002,3,3840,3770,2025,09,01,Y
4,10,1002,3,3990,3750,2025,10,01,Y
4,10,1002,3,3870,3700,2025,11,01,Y
4,10,1002,3,3840,3700,2025,12,01,Y
4,10,1002,3,4040,3820,2026,01,01,Y
4,10,1002,3,4010,3810,2026,02,01,Y
4,10,1002,3,4090,3830,2026,03,01,Y
4,10,1002,3,4080,3890,2026,04,01,Y
4,10,1002,3,4010,3870,2026,05,01,Y
4,10,1002,3,4150,3920,2026,06,01,Y
4,10,1002,3,4240,3960,2026,07,01,Y
4,10,1002,3,4210,3930,2026,08,01,Y
4,10,1002,3,3990,3920,2026,09,01,Y
4,10,1002,3,4050,3890,2026,10,01,Y
4,10,1002,3,4070,3890,2026,11,01,Y
4,10,1002,3,3970,3850,2026,12,01,Y
5,1,101,1,2450,2310,2024,01,01,Y
5,1,101,1,2470,2340,2024,02,01,Y
5,1,101,1,2450,2350,2024,03,01,Y
5,1,101,1,2420,2320,2024,04,01,Y
5,1,101,1,2490,2390,2024,05,01,Y
5,1,101,1,2540,2380,2024,06,01,Y
5,1,101,1,2580,2450,2024,07,01,Y
5,1,101,1,2550,0,2024,08,01,N
5,1,101,1,2530,2390,2024,09,01,Y
5,1,101,1,2560,2390,2024,10,01,Y
5,1,101,1,2350,2310,2024,11,01,Y
5,1,101,1,2350,2280,2024,12,01,Y
5,1,101,1,2560,2380,2025,01,01,Y
5,1,101,1,2500,2380,2025,02,01,Y
5,1,101,1,2550,2450,2025,03,01,Y
5,1,101,1,2570,2460,2025,04,01,Y
5,1,101,1,2500,2450,2025,05,01,Y
5,1,101,1,2610,2480,2025,06,01,Y
5,1,101,1,2600,2550,2025,07,01,Y
5,1,101,1,2630,2530,2025,08,01,Y
5,1,101,1,2680,2540,2025,09,01,Y
5,1,101,1,2520,2460,2025,10,01,Y
5,1,101,1,2600,2430,2025,11,01,Y
5,1,101,1,2480,2430,2025,12,01,Y
5,1,101,1,2550,2480,2026,01,01,Y
5,1,101,1,2520,2480,2026,02,01,Y
5,1,101,1,2670,2540,2026,03,01,Y
5,1,101,1,2650,2570,2026,04,01,Y
5,1,101,1,2790,2610,2026,05,01,Y
5,1,101,1,2770,2580,2026,06,01,Y
5,1,101,1,2750,2590,2026,07,01,Y
5,1,101,1,2710,2650,2026,08,01,Y
5,1,101,1,2820,2640,2026,09,01,Y
5,1,101,1,2690,2600,2026,10,01,Y
5,1,101,1,2610,0,2026,11,01,N
5,1,101,1,2610,2480,2026,12,01,Y
5,1,102,1,2380,2310,2024,01,01,Y
5,1,102,1,2440,2340,2024,02,01,Y
5,1,102,1,2530,2370,2024,03,01,Y
5,1,102,1,2410,2360,2024,04,01,Y
5,1,102,1,2610,2450,2024,05,01,Y
5,1,102,1,2510,2420,2024,06,01,Y
5,1,102,1,2530,2480,2024,07,01,Y
5,1,102,1,2610,2440,2024,08,01,Y
5,1,102,1,2540,2470,2024,09,01,Y
5,1,102,1,2460,2380,2024,10,01,Y
5,1,102,1,2510,2360,2024,11,01,Y
5,1,102,1,2500,2370,2024,12,01,Y
5,1,102,1,2490,2430,2025,01,01,Y
5,1,102,1,2620,2470,2025,02,01,Y
5,1,102,1,2570,2460,2025,03,01,Y
5,1,102,1,2630,2470,2025,04,01,Y
5,1,102,1,2710,2540,2025,05,01,Y
5,1,102,1,2730,2570,2025,06,01,Y
5,1,102,1,2740,2590,2025,07,01,Y
5,1,102,1,2680,2580,2025,08,01,Y
5,1,102,1,2650,2550,2025,09,01,Y
5,1,102,1,2740,2550,2025,10,01,Y
5,1,102,1,2500,2460,2025,11,01,Y
5,1,102,1,2530,2450,2025,12,01,Y
5,1,102,1,2640,2550,2026,01,01,Y
5,1,102,1,2750,2570,2026,02,01,Y
5,1,102,1,2740,2590,2026,03,01,Y
5,1,102,1,2750,2620,2026,04,01,Y
5,1,102,1,2770,2620,2026,05,01,Y
5,1,102,1,2710,2610,2026,06,01,Y
5,1,102,1,2870,2680,2026,07,01,Y
5,1,102,1,2710,2650,2026,08,01,Y
5,1,102,1,2690,2640,2026,09,01,Y
5,1,102,1,2770,2630,2026,10,01,Y
5,1,102,1,2760,2610,2026,11,01,Y
5,1,102,1,2620,2560,2026,12,01,Y
5,2,201,3,3560,3410,2024,01,01,Y
5,2,201,3,3570,3380,2024,02,01,Y
5,2,201,3,3520,3420,2024,03,01,Y
5,2,201,3,3600,3430,2024,04,01,Y
5,2,201,3,3640,3480,2024,05,01,Y
5,2,201,3,3570,3500,2024,06,01,Y
5,2,201,3,3670,3520,2024,07,01,Y
5,2,201,3,3630,3540,2024,08,01,Y
5,2,201,3,3620,3500,2024,09,01,Y
5,2,201,3,3640,3450,2024,10,01,Y
5,2,201,3,3660,3430,2024,11,01,Y
5,2,201,3,3600,3390,2024,12,01,Y
5,2,201,3,3790,3570,2025,01,01,Y
5,2,201,3,3730,3520,2025,02,01,Y
5,2,201,3,3680,3560,2025,03,01,Y
5,2,201,3,3710,3570,2025,04,01,Y
5,2,201,3,3850,3610,2025,05,01,Y
5,2,201,3,3670,3610,2025,06,01,Y
5,2,201,3,3910,3680,2025,07,01,Y
5,2,201,3,3880,3650,2025,08,01,Y
5,2,201,3,3780,3650,2025,09,01,Y
5,2,201,3,3690,3600,2025,10,01,Y
5,2,201,3,3770,3600,2025,11,01,Y
5,2,201,3,3680,3530,2025,12,01,Y
5,2,201,3,3910,3650,2026,01,01,Y
5,2,201,3,3800,3680,2026,02,01,Y
5,2,201,3,3910,3720,2026,03,01,Y
5,2,201,3,3990,3720,2026,04,01,Y
5,2,201,3,3990,3720,2026,05,01,Y
5,2,201,3,3880,0,2026,06,01,N
5,2,201,3,3910,3790,2026,07,01,Y
5,2,201,3,4030,3790,2026,08,01,Y
5,2,201,3,3860,0,2026,09,01,N
5,2,201,3,4030,3770,2026,10,01,Y
5,2,201,3,3890,0,2026,11,01,N
5,2,201,3,3790,3660,2026,12,01,Y
5,2,202,1,2490,2340,2024,01,01,Y
5,2,202,1,2410,2370,2024,02,01,Y
5,2,202,1,2550,2400,2024,03,01,Y
5,2,202,1,2490,2420,2024,04,01,Y
5,2,202,1,2470,2390,2024,05,01,Y
5,2,202,1,2560,2430,2024,06,01,Y
5,2,202,1,2620,2480,2024,07,01,Y
5,2,202,1,2550,2490,2024,08,01,Y
5,2,202,1,2520,2450,2024,09,01,Y
5,2,202,1,2460,2390,2024,10,01,Y
5,2,202,1,2460,2360,2024,11,01,Y
5,2,202,1,2460,2350,2024,12,01,Y
5,2,202,1,2540,2460,2025,01,01,Y
5,2,202,1,2620,2440,2025,02,01,Y
5,2,202,1,2610,2480,2025,03,01,Y
5,2,202,1,2610,0,2025,04,01,N
5,2,202,1,2640,2540,2025,05,01,Y
5,2,202,1,2730,2580,2025,06,01,Y
5,2,202,1,2680,2570,2025,07,01,Y
5,2,202,1,2690,2570,2025,08,01,Y
5,2,202,1,2690,2600,2025,09,01,Y
5,2,202,1,2590,2490,2025,10,01,Y
5,2,202,1,2590,2480,2025,11,01,Y
5,2,202,1,2620,2480,2025,12,01,Y
5,2,202,1,2720,2550,2026,01,01,Y
5,2,202,1,2660,2540,2026,02,01,Y
5,2,202,1,2720,2560,2026,03,01,Y
5,2,202,1,2660,2590,2026,04,01,Y
5,2,202,1,2750,2600,2026,05,01,Y
5,2,202,1,2840,2650,2026,06,01,Y
5,2,202,1,2730,2680,2026,07,01,Y
5,2,202,1,2750,2670,2026,08,01,Y
5,2,202,1,2680,2630,2026,09,01,Y
5,2,202,1,2790,2620,2026,10,01,Y
5,2,202,1,2630,0,2026,11,01,N
5,2,202,1,2670,2580,2026,12,01,Y
5,3,301,1,2370,2220,2024,01,01,Y
5,3,301,1,2260,2210,2024,02,01,Y
5,3,301,1,2390,2240,2024,03,01,Y
5,3,301,1,2370,2300,2024,04,01,Y
5,3,301,1,2390,2340,2024,05,01,Y
5,3,301,1,2390,2350,2024,06,01,Y
5,3,301,1,2410,2340,2024,07,01,Y
5,3,301,1,2470,0,2024,08,01,N
5,3,301,1,2400,2320,2024,09,01,Y
5,3,301,1,2400,2280,2024,10,01,Y
5,3,301,1,2390,2300,2024,11,01,Y
5,3,301,1,2390,2240,2024,12,01,Y
5,3,301,1,2390,2300,2025,01,01,Y
5,3,301,1,2490,2360,2025,02,01,Y
5,3,301,1,2400,2350,2025,03,01,Y
5,3,301,1,2420,2370,2025,04,01,Y
5,3,301,1,2460,2400,2025,05,01,Y
5,3,301,1,2530,2430,2025,06,01,Y
5,3,301,1,2520,2450,2025,07,01,Y
5,3,301,1,2560,2430,2025,08,01,Y
5,3,301,1,2600,2420,2025,09,01,Y
5,3,301,1,2540,2440,2025,10,01,Y
5,3,301,1,2510,2370,2025,11,01,Y
5,3,301,1,2490,2350,2025,12,01,Y
5,3,301,1,2510,2420,2026,01,01,Y
5,3,301,1,2520,2430,2026,02,01,Y
5,3,301,1,2490,2430,2026,03,01,Y
5,3,301,1,2540,2500,2026,04,01,Y
5,3,301,1,2630,2500,2026,05,01,Y
5,3,301,1,2610,2520,2026,06,01,Y
5,3,301,1,2640,2520,2026,07,01,Y
5,3,301,1,2630,2550,2026,08,01,Y
5,3,301,1,2640,2560,2026,09,01,Y
5,3,301,1,2640,2490,2026,10,01,Y
5,3,301,1,2580,2450,2026,11,01,Y
5,3,301,1,2500,2400,2026,12,01,Y
5,3,302,2,3190,2970,2024,01,01,Y
5,3,302,2,3160,2980,2024,02,01,Y
5,3,302,2,3140,2980,2024,03,01,Y
5,3,302,2,3160,2980,2024,04,01,Y
5,3,302,2,3150,2980,2024,05,01,Y
5,3,302,2,3180,3010,2024,06,01,Y
5,3,302,2,3110,0,2024,07,01,N
5,3,302,2,3270,3070,2024,08,01,Y
5,3,302,2,3180,3070,2024,09,01,Y
5,3,302,2,3120,3000,2024,10,01,Y
5,3,302,2,3080,2990,2024,11,01,Y
5,3,302,2,3000,0,2024,12,01,N
5,3,302,2,3280,3090,2025,01,01,Y
5,3,302,2,3190,3060,2025,02,01,Y
5,3,302,2,3240,3110,2025,03,01,Y
5,3,302,2,3310,0,2025,04,01,N
5,3,302,2,3240,3170,2025,05,01,Y
5,3,302,2,3280,3140,2025,06,01,Y
5,3,302,2,3370,3170,2025,07,01,Y
5,3,302,2,3310,3210,2025,08,01,Y
5,3,302,2,3390,3170,2025,09,01,Y
5,3,302,2,3240,3180,2025,10,01,Y
5,3,302,2,3180,3090,2025,11,01,Y
5,3,302,2,3260,3080,2025,12,01,Y
5,3,302,2,3410,3200,2026,01,01,Y
5,3,302,2,3410,3190,2026,02,01,Y
5,3,302,2,3370,3230,2026,03,01,Y
5,3,302,2,3380,0,2026,04,01,N
5,3,302,2,3300,0,2026,05,01,N
5,3,302,2,3400,3310,2026,06,01,Y
5,3,302,2,3550,3310,2026,07,01,Y
5,3,302,2,3370,3310,2026,08,01,Y
5,3,302,2,3450,3270,2026,09,01,Y
5,3,302,2,3420,3290,2026,10,01,Y
5,3,302,2,3330,3250,2026,11,01,Y
5,3,302,2,3430,3230,2026,12,01,Y
5,4,401,2,3080,2970,2024,01,01,Y
5,4,401,2,3130,2940,2024,02,01,Y
5,4,401,2,3090,3010,2024,03,01,Y
5,4,401,2,3150,3040,2024,04,01,Y
5,4,401,2,3180,3060,2024,05,01,Y
5,4,401,2,3170,3050,2024,06,01,Y
5,4,401,2,3260,3070,2024,07,01,Y
5,4,401,2,3310,3080,2024,08,01,Y
5,4,401,2,3150,3040,2024,09,01,Y
5,4,401,2,3190,3060,2024,10,01,Y
5,4,401,2,3220,3030,2024,11,01,Y
5,4,401,2,3030,2960,2024,12,01,Y
5,4,401,2,3180,0,2025,01,01,N
5,4,401,2,3170,3110,2025,02,01,Y
5,4,401,2,3310,3160,2025,03,01,Y
5,4,401,2,3190,3130,2025,04,01,Y
5,4,401,2,3240,3140,2025,05,01,Y
5,4,401,2,3280,3200,2025,06,01,Y
5,4,401,2,3250,3200,2025,07,01,Y
5,4,401,2,3420,3210,2025,08,01,Y
5,4,401,2,3380,3200,2025,09,01,Y
5,4,401,2,3280,3200,2025,10,01,Y
5,4,401,2,3270,3120,2025,11,01,Y
5,4,401,2,3330,3130,2025,12,01,Y
5,4,401,2,3320,3200,2026,01,01,Y
5,4,401,2,3270,3200,2026,02,01,Y
5,4,401,2,3440,3220,2026,03,01,Y
5,4,401,2,3310,3240,2026,04,01,Y
5,4,401,2,3440,3280,2026,05,01,Y
5,4,401,2,3390,3300,2026,06,01,Y
5,4,401,2,3520,3360,2026,07,01,Y
5,4,401,2,3560,0,2026,08,01,N
5,4,401,2,3570,3330,2026,09,01,Y
5,4,401,2,3500,3270,2026,10,01,Y
5,4,401,2,3510,3280,2026,11,01,Y
5,4,401,2,3340,3200,2026,12,01,Y
5,4,402,2,3150,3000,2024,01,01,Y
5,4,402,2,3170,3030,2024,02,01,Y
5,4,402,2,3090,3020,2024,03,01,Y
5,4,402,2,3210,3080,2024,04,01,Y
5,4,402,2,3230,3100,2024,05,01,Y
5,4,402,2,3220,3150,2024,06,01,Y
5,4,402,2,3210,0,2024,07,01,N
5,4,402,2,3270,3160,2024,08,01,Y
5,4,402,2,3220,3110,2024,09,01,Y
5,4,402,2,3200,3120,2024,10,01,Y
5,4,402,2,3230,3070,2024,11,01,Y
5,4,402,2,3170,3020,2024,12,01,Y
5,4,402,2,3310,3130,2025,01,01,Y
5,4,402,2,3270,3140,2025,02,01,Y
5,4,402,2,3360,3210,2025,03,01,Y
5,4,402,2,3300,3170,2025,04,01,Y
5,4,402,2,3430,3260,2025,05,01,Y
5,4,402,2,3400,3240,2025,06,01,Y
5,4,402,2,3340,3260,2025,07,01,Y
5,4,402,2,3510,3300,2025,08,01,Y
5,4,402,2,3390,3280,2025,09,01,Y
5,4,402,2,3440,3250,2025,10,01,Y
5,4,402,2,3290,3190,2025,11,01,Y
5,4,402,2,3250,3130,2025,12,01,Y
5,4,402,2,3530,3300,2026,01,01,Y
5,4,402,2,3450,3260,2026,02,01,Y
5,4,402,2,3430,3270,2026,03,01,Y
5,4,402,2,3510,3320,2026,04,01,Y
5,4,402,2,3560,3330,2026,05,01,Y
5,4,402,2,3510,3380,2026,06,01,Y
5,4,402,2,3500,3390,2026,07,01,Y
5,4,402,2,3500,3420,2026,08,01,Y
5,4,402,2,3470,3370,2026,09,01,Y
5,4,402,2,3470,3360,2026,10,01,Y
5,4,402,2,3580,3330,2026,11,01,Y
5,4,402,2,3360,3290,2026,12,01,Y
5,5,501,2,3340,3140,2024,01,01,Y
5,5,501,2,3200,3120,2024,02,01,Y
5,5,501,2,3260,3180,2024,03,01,Y
5,5,501,2,3310,3140,2024,04,01,Y
5,5,501,2,3310,3200,2024,05,01,Y
5,5,501,2,3280,3230,2024,06,01,Y
5,5,501,2,3330,3220,2024,07,01,Y
5,5,501,2,3320,3220,2024,08,01,Y
5,5,501,2,3390,3250,2024,09,01,Y
5,5,501,2,3300,3230,2024,10,01,Y
5,5,501,2,3270,3140,2024,11,01,Y
5,5,501,2,3320,3100,2024,12,01,Y
5,5,501,2,3390,3270,2025,01,01,Y
5,5,501,2,3380,3290,2025,02,01,Y
5,5,501,2,3460,3300,2025,03,01,Y
5,5,501,2,3490,3310,2025,04,01,Y
5,5,501,2,3440,3320,2025,05,01,Y
5,5,501,2,3560,3350,2025,06,01,Y
5,5,501,2,3460,3360,2025,07,01,Y
5,5,501,2,3500,3350,2025,08,01,Y
5,5,501,2,3520,3360,2025,09,01,Y
5,5,501,2,3420,3360,2025,10,01,Y
5,5,501,2,3390,3290,2025,11,01,Y
5,5,501,2,3430,3270,2025,12,01,Y
5,5,501,2,3480,3380,2026,01,01,Y
5,5,501,2,3560,0,2026,02,01,N
5,5,501,2,3570,3430,2026,03,01,Y
5,5,501,2,3610,3460,2026,04,01,Y
5,5,501,2,3640,3440,2026,05,01,Y
5,5,501,2,3670,3500,2026,06,01,Y
5,5,501,2,3620,3500,2026,07,01,Y
5,5,501,2,3690,3500,2026,08,01,Y
5,5,501,2,3750,3510,2026,09,01,Y
5,5,501,2,3570,3480,2026,10,01,Y
5,5,501,2,3600,3410,2026,11,01,Y
5,5,501,2,3630,3430,2026,12,01,Y
5,5,502,0,2100,2050,2024,01,01,Y
5,5,502,0,2130,0,2024,02,01,N
5,5,502,0,2120,2070,2024,03,01,Y
5,5,502,0,2220,2090,2024,04,01,Y
5,5,502,0,2140,2080,2024,05,01,Y
5,5,502,0,2230,2100,2024,06,01,Y
5,5,502,0,2200,2160,2024,07,01,Y
5,5,502,0,2220,2140,2024,08,01,Y
5,5,502,0,2180,2140,2024,09,01,Y
5,5,502,0,2200,0,2024,10,01,N
5,5,502,0,2160,2090,2024,11,01,Y
5,5,502,0,2120,2030,2024,12,01,Y
5,5,502,0,2250,2130,2025,01,01,Y
5,5,502,0,2190,2090,2025,02,01,Y
5,5,502,0,2240,2180,2025,03,01,Y
5,5,502,0,2220,2180,2025,04,01,Y
5,5,502,0,2280,2220,2025,05,01,Y
5,5,502,0,2360,2240,2025,06,01,Y
5,5,502,0,2380,2230,2025,07,01,Y
5,5,502,0,2320,2220,2025,08,01,Y
5,5,502,0,2280,2200,2025,09,01,Y
5,5,502,0,2280,2210,2025,10,01,Y
5,5,502,0,2260,2180,2025,11,01,Y
5,5,502,0,2260,2130,2025,12,01,Y
5,5,502,0,2330,2200,2026,01,01,Y
5,5,502,0,2310,2240,2026,02,01,Y
5,5,502,0,2270,2210,2026,03,01,Y
5,5,502,0,2410,2250,2026,04,01,Y
5,5,502,0,2360,0,2026,05,01,N
5,5,502,0,2380,2290,2026,06,01,Y
5,5,502,0,2370,2280,2026,07,01,Y
5,5,502,0,2450,2320,2026,08,01,Y
5,5,502,0,2370,2330,2026,09,01,Y
5,5,502,0,2390,2280,2026,10,01,Y
5,5,502,0,2330,2250,2026,11,01,Y
5,5,502,0,2370,2220,2026,12,01,Y
5,6,601,3,3700,3580,2024,01,01,Y
5,6,601,3,3710,3580,2024,02,01,Y
5,6,601,3,3770,3640,2024,03,01,Y
5,6,601,3,3940,3670,2024,04,01,Y
5,6,601,3,3760,3670,2024,05,01,Y
5,6,601,3,3840,3680,2024,06,01,Y
5,6,601,3,3950,3740,2024,07,01,Y
5,6,601,3,3850,3740,2024,08,01,Y
5,6,601,3,3800,3690,2024,09,01,Y
5,6,601,3,3890,3640,2024,10,01,Y
5,6,601,3,3810,3640,2024,11,01,Y
5,6,601,3,3680,3600,2024,12,01,Y
5,6,601,3,3890,3770,2025,01,01,Y
5,6,601,3,3970,3800,2025,02,01,Y
5,6,601,3,4020,3780,2025,03,01,Y
5,6,601,3,4040,3800,2025,04,01,Y
5,6,601,3,4040,3820,2025,05,01,Y
5,6,601,3,4080,3880,2025,06,01,Y
5,6,601,3,4130,3880,2025,07,01,Y
5,6,601,3,4150,3880,2025,08,01,Y
5,6,601,3,4010,3850,2025,09,01,Y
5,6,601,3,4120,3860,2025,10,01,Y
5,6,601,3,3970,3800,2025,11,01,Y
5,6,601,3,3860,3790,2025,12,01,Y
5,6,601,3,4110,3880,2026,01,01,Y
5,6,601,3,4040,3880,2026,02,01,Y
5,6,601,3,4170,3920,2026,03,01,Y
5,6,601,3,4160,3970,2026,04,01,Y
5,6,601,3,4120,3980,2026,05,01,Y
5,6,601,3,4110,0,2026,06,01,N
5,6,601,3,4120,4020,2026,07,01,Y
5,6,601,3,4360,4060,2026,08,01,Y
5,6,601,3,4200,4050,2026,09,01,Y
5,6,601,3,4180,4000,2026,10,01,Y
5,6,601,3,4080,3960,2026,11,01,Y
5,6,601,3,4030,3950,2026,12,01,Y
5,6,602,2,3180,2970,2024,01,01,Y
5,6,602,2,3110,2960,2024,02,01,Y
5,6,602,2,3160,3000,2024,03,01,Y
5,6,602,2,3230,3020,2024,04,01,Y
5,6,602,2,3160,3010,2024,05,01,Y
5,6,602,2,3240,3020,2024,06,01,Y
5,6,602,2,3120,3050,2024,07,01,Y
5,6,602,2,3140,3060,2024,08,01,Y
5,6,602,2,3150,3070,2024,09,01,Y
5,6,602,2,3090,3010,2024,10,01,Y
5,6,602,2,3220,3000,2024,11,01,Y
5,6,602,2,3150,2960,2024,12,01,Y
5,6,602,2,3230,3050,2025,01,01,Y
5,6,602,2,3210,3070,2025,02,01,Y
5,6,602,2,3240,3150,2025,03,01,Y
5,6,602,2,3360,3140,2025,04,01,Y
5,6,602,2,3240,3170,2025,05,01,Y
5,6,602,2,3400,3170,2025,06,01,Y
5,6,602,2,3320,3210,2025,07,01,Y
5,6,602,2,3230,3170,2025,08,01,Y
5,6,602,2,3270,3160,2025,09,01,Y
5,6,602,2,3240,0,2025,10,01,N
5,6,602,2,3240,3110,2025,11,01,Y
5,6,602,2,3260,3090,2025,12,01,Y
5,6,602,2,3330,3170,2026,01,01,Y
5,6,602,2,3400,3240,2026,02,01,Y
5,6,602,2,3330,3210,2026,03,01,Y
5,6,602,2,3380,3270,2026,04,01,Y
5,6,602,2,3340,3270,2026,05,01,Y
5,6,602,2,3490,3330,2026,06,01,Y
5,6,602,2,3520,0,2026,07,01,N
5,6,602,2,3520,3350,2026,08,01,Y
5,6,602,2,3570,3320,2026,09,01,Y
5,6,602,2,3490,3280,2026,10,01,Y
5,6,602,2,3480,3270,2026,11,01,Y
5,6,602,2,3380,3220,2026,12,01,Y
5,7,701,0,2190,2140,2024,01,01,Y
5,7,701,0,2220,2120,2024,02,01,Y
5,7,701,0,2310,2200,2024,03,01,Y
5,7,701,0,2270,2200,2024,04,01,Y
5,7,701,0,2390,2260,2024,05,01,Y
5,7,701,0,2380,2270,2024,06,01,Y
5,7,701,0,2270,2240,2024,07,01,Y
5,7,701,0,2300,2240,2024,08,01,Y
5,7,701,0,2300,2230,2024,09,01,Y
5,7,701,0,2310,2200,2024,10,01,Y
5,7,701,0,2310,2210,2024,11,01,Y
5,7,701,0,2310,2160,2024,12,01,Y
5,7,701,0,2280,2220,2025,01,01,Y
5,7,701,0,2370,2280,2025,02,01,Y
5,7,701,0,2430,2300,2025,03,01,Y
5,7,701,0,2380,2320,2025,04,01,Y
5,7,701,0,2420,2310,2025,05,01,Y
5,7,701,0,2450,2330,2025,06,01,Y
5,7,701,0,2460,2340,2025,07,01,Y
5,7,701,0,2460,2380,2025,08,01,Y
5,7,701,0,2540,2380,2025,09,01,Y
5,7,701,0,2410,2330,2025,10,01,Y
5,7,701,0,2340,2300,2025,11,01,Y
5,7,701,0,2350,0,2025,12,01,N
5,7,701,0,2500,2330,2026,01,01,Y
5,7,701,0,2470,2320,2026,02,01,Y
5,7,701,0,2570,2400,2026,03,01,Y
5,7,701,0,2470,2390,2026,04,01,Y
5,7,701,0,2550,2430,2026,05,01,Y
5,7,701,0,2560,2440,2026,06,01,Y
5,7,701,0,2650,2480,2026,07,01,Y
5,7,701,0,2570,2480,2026,08,01,Y
5,7,701,0,2580,2480,2026,09,01,Y
5,7,701,0,2580,2450,2026,10,01,Y
5,7,701,0,2510,2390,2026,11,01,Y
5,7,701,0,2440,2330,2026,12,01,Y
5,7,702,2,3240,3080,2024,01,01,Y
5,7,702,2,3230,3100,2024,02,01,Y
5,7,702,2,3180,3100,2024,03,01,Y
5,7,702,2,3190,3110,2024,04,01,Y
5,7,702,2,3270,3140,2024,05,01,Y
5,7,702,2,3360,3220,2024,06,01,Y
5,7,702,2,3250,3180,2024,07,01,Y
5,7,702,2,3290,3200,2024,08,01,Y
5,7,702,2,3300,3170,2024,09,01,Y
5,7,702,2,3400,3170,2024,10,01,Y
5,7,702,2,3210,3110,2024,11,01,Y
5,7,702,2,3310,3080,2024,12,01,Y
5,7,702,2,3370,3260,2025,01,01,Y
5,7,702,2,3360,3250,2025,02,01,Y
5,7,702,2,3530,3290,2025,03,01,Y
5,7,702,2,3420,3250,2025,04,01,Y
